ox_3,ox_2,H-L_1,H-L_0,num_d_electron_6,num_d_electron_7,num_d_electron_5,num_d_electron_4,num_d_electron_3,charge_lig,charge_ox,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-0-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-0-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-0-ax,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-0-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-I-0-ax,D_lc-I-1-ax,D_lc-I-2-ax,D_lc-I-3-ax,D_lc-T-0-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-0-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-0-eq,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-0-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-I-0-eq,D_lc-I-1-eq,D_lc-I-2-eq,D_lc-I-3-eq,D_lc-T-0-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-0-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
0,1,1,0,0,0,1,0,0,0,2,189.3007,360.8352,734.19,1104.096,2377,4296,7104,8304,31,60,102,168,162,432,678,888,14.3353,34.116,52.67100000000001,78.2628,31.1497,49.4752,49.588,19.36,292,316,64,4,5.0,8,8,4,16,28,16,4,2.0672,3.6566,2.1386,0.5476,31.1497,49.4752,49.588,19.36,292,316.0,64.0,4.0,5.0,8.0,8.0,4.0,16.0,28.0,16.0,4.0,2.0672,3.6566,2.1386,0.5476,11.8336,15.1016,15.136,0.0,64.0,128,16.0,0,1.0,2.0,2.0,0.0,4.0,8.0,4.0,0.0,0.5329,1.0439,0.5402,0.0,11.8336,15.1016,15.136,0.0,64.0,128.0,16.0,0.0,1.0,2.0,2.0,0.0,4.0,8.0,4.0,0.0,0.5329,1.0439,0.5402,0.0,0.0,2.49,2.48,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.72,0.0,0.0,2.49,2.48,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.72,0.0,2.4025,31.991999999999997,40.827,40.92,625.0,1200.0,2400.0,300.0,1.0,6.0,12.0,12.0,36.0,108.0,144.0,72.0,1.9321,6.0882,11.9262,6.1716,0.0,-11.34,-7.74,-7.8,0.0,102.0,204.0,288.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,60.0,0.0,3.96,8.1,12.24
1,0,1,0,0,0,1,0,0,0,3,118.9821,221.2776,355.9194,683.238,3388,7740,12102,14724,25,48,78,144,126,348,546,624,16.6885,38.796,64.5708,98.1408,19.2722,28.8642,19.272000000000002,9.68,452,510,60,2,4.0,6,4,2,10,16,8,2,2.521,3.8160000000000003,1.5688,0.2738,19.2722,28.8642,19.272000000000002,9.68,452,510.0,60.0,2.0,4.0,6.0,4.0,2.0,10.0,16.0,8.0,2.0,2.521,3.8160000000000003,1.5688,0.2738,4.7961,9.6141,4.8180000000000005,0.0,225.0,240,15.0,0,1.0,2.0,1.0,0.0,4.0,6.0,2.0,0.0,1.1236,1.5158,0.3922,0.0,4.7961,9.6141,4.8180000000000005,0.0,225.0,240.0,15.0,0.0,1.0,2.0,1.0,0.0,4.0,6.0,2.0,0.0,1.1236,1.5158,0.3922,0.0,0.0,-0.01,-0.01,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.69,0.69,0.0,0.0,-0.01,-0.01,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.69,0.69,0.0,3.3489,24.0462,48.2022,24.156,676.0,2340.0,2496.0,156.0,1.0,6.0,12.0,6.0,36.0,108.0,108.0,36.0,1.5625,7.95,10.725,2.775,0.0,-2.16,-4.38,-2.22,0.0,66.0,216.0,150.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,30.0,0.0,1.14,6.42,5.28
1,0,0,1,0,0,0,0,1,-2,1,133.611,244.2808,473.2648,765.7712,1522,2888,3178,3080,19,36,62,104,98,264,372,344,9.2313,21.0,31.865,38.33,22.4005,28.662,15.6864,0.0,341,276,224,0,3.0,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0.0,21.5136,30.272,9.68,0.0,66,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,9.2416,7.752000000000001,7.8432,0.0,49.0,42,112.0,0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.0,0.49,0.46,0.0,0.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.02,-0.27,0.0,0.0,2.48,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.72,0.0,0.0,2.7556,32.9344,37.681999999999995,8.5656,576.0,1104.0,480.0,768.0,1.0,6.0,10.0,2.0,36.0,96.0,72.0,12.0,1.6129,5.6134,5.715,2.5908,0.0,-9.88,-6.1,-1.84,0.0,98.0,220.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,48.0,10.0,0.0,3.2,8.2,0.5
1,0,0,1,0,0,1,0,0,0,3,140.3823,270.2448,449.994,491.36400000000003,2440,6288,9948,6384,25,48,78,84,126,288,396,504,13.0051,31.5624,53.4624,58.224,22.8389,35.598,32.384,0.0,294,216,66,0,4.0,6,6,0,12,18,6,0,1.9071,2.7104,1.7834,0.0,22.8389,35.598,32.384,0.0,294,216.0,66.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.9071,2.7104,1.7834,0.0,6.6564,6.579,11.352,0.0,256.0,96,32.0,0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0404,0.7854,0.7548,0.0,6.6564,6.579,11.352,0.0,256.0,96.0,32.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0404,0.7854,0.7548,0.0,0.0,0.03,0.76,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.25,1.3,0.0,0.0,0.03,0.76,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.25,1.3,0.0,3.3489,28.3284,27.999000000000002,48.312,676.0,2496.0,936.0,312.0,1.0,6.0,6.0,12.0,36.0,72.0,108.0,72.0,1.5625,7.65,5.775,5.55,0.0,-4.5,-4.32,-4.44,0.0,60.0,120.0,300.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,60.0,0.0,1.38,2.88,10.56
1,0,0,1,0,0,1,0,0,0,3,116.54299999999999,177.2474,306.506,581.4159999999999,1242,2488,3386,2680,14,26,46,70,72,188,226,150,7.9982,18.1514,28.7278,33.510999999999996,19.92485,23.908,4.84,0.0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0.0,18.3361,17.544,0.0,0.0,100,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,9.16805,11.954,0.0,0.0,50.0,32,0.0,0,1.0,1.5,0.0,0.0,2.5,2.5,0.0,0.0,0.5629,0.55115,0.0,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,0.0,0.795,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,-0.89,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,3.3489,29.6277,39.528,0.0,676.0,988.0,1092.0,0.0,1.0,6.0,7.0,0.0,36.0,78.0,42.0,0.0,1.5625,5.725,5.4875,0.0,0.0,-5.21,-8.79,0.0,0.0,118.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,35.0,0.0,0.0,2.92,4.36,0.0
0,1,0,1,0,1,0,0,0,0,2,187.273,351.288,595.3574,658.512,1425,2952,3936,4080,29,56,98,92,154,344,376,440,12.4752,29.9684,43.715,48.9412,18.3361,17.544,0.0,0.0,100,96,0,0,2.0,2,0,0,2,2,0,0,1.1258,1.1242,0.0,0.0,36.7666,64.668,82.17299999999999,33.66,124,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.1590000000000003,4.0194,3.6722,1.7094,6.5025,8.772,0.0,0.0,36.0,48,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,6.5025,7.752000000000001,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,0.0,-0.89,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,-0.49,0.0,1.05,0.0,-1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0.0,0.02,0.0,1.2,3.5344,28.764,35.7952,19.176,729.0,972.0,1188.0,648.0,1.0,6.0,6.0,4.0,36.0,72.0,60.0,96.0,1.5876,5.8212,5.6196,3.8808,0.0,-4.02,-7.76,-2.68,0.0,126.0,118.0,84.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,8.0,0.0,2.94,3.1,1.96
0,1,0,1,0,0,1,0,0,-6,-4,115.6687,200.8812,258.243,440.376,2275,5844,9030,6600,19,36,54,72,90,216,288,312,12.8701,30.5508,50.9244,53.8716,18.8777,26.6912,9.636000000000001,0.0,275,224,30,0,3.0,4,2,0,6,8,2,0,1.8230000000000002,2.145,0.7844,0.0,18.8777,26.6912,9.636000000000001,0.0,275,224.0,30.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.8230000000000002,2.145,0.7844,0.0,4.7961,6.6576,4.8180000000000005,0.0,225.0,105,15.0,0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.1236,0.795,0.3922,0.0,4.7961,6.6576,4.8180000000000005,0.0,225.0,105.0,15.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.1236,0.795,0.3922,0.0,0.0,-0.85,-0.01,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.31,0.69,0.0,0.0,-0.85,-0.01,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.31,0.69,0.0,2.4025,20.367,28.272,20.46,625.0,2250.0,1050.0,150.0,1.0,6.0,6.0,6.0,36.0,72.0,72.0,36.0,1.9321,8.8404,6.255,3.0858,0.0,-3.84,-8.94,-3.9,0.0,60.0,108.0,144.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,30.0,0.0,1.98,3.84,6.12
1,0,1,0,1,0,0,0,0,6,9,130.3294,243.1368,377.6478,735.804,3627,8112,12630,15636,25,48,78,144,126,348,546,624,16.2144,38.2368,63.96,95.6412,21.1325,32.2884,20.988000000000003,9.68,483,542,62,2,4.0,6,4,2,10,16,8,2,2.4378,3.7016,1.5392,0.2738,21.1325,32.2884,20.988000000000003,9.68,483,542.0,62.0,2.0,4.0,6.0,4.0,2.0,10.0,16.0,8.0,2.0,2.4378,3.7016,1.5392,0.2738,4.7961,10.4682,4.8180000000000005,0.0,225.0,255,15.0,0,1.0,2.0,1.0,0.0,4.0,6.0,2.0,0.0,1.1236,1.4734,0.3922,0.0,4.7961,10.4682,4.8180000000000005,0.0,225.0,255.0,15.0,0.0,1.0,2.0,1.0,0.0,4.0,6.0,2.0,0.0,1.1236,1.4734,0.3922,0.0,0.0,-0.4,-0.01,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.73,0.69,0.0,0.0,-0.4,-0.01,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.73,0.69,0.0,3.5344,24.7032,53.9184,24.816,729.0,2430.0,2754.0,162.0,1.0,6.0,12.0,6.0,36.0,108.0,108.0,36.0,1.5876,8.0136,10.5084,2.7972,0.0,-1.86,-6.12,-1.92,0.0,72.0,222.0,156.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,30.0,0.0,1.2,6.78,5.34
0,1,0,1,0,1,0,0,0,0,2,144.6915,274.2136,506.79400000000004,797.4096,1217,2804,2978,2076,21,40,72,108,112,292,386,352,8.0992,20.7044,32.5304,36.6538,27.55135,41.106,41.0865,16.83,112,150,60,18,4.0,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,21.5136,30.272,9.68,0.0,66,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,6.5025,8.262,3.25125,8.415,36.0,45,18.0,9,1.0,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5929,0.5698,0.29645,0.42735,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.0,-0.69,0.0,0.525,0.0,-1.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,-0.5,-1.5,0.0,0.0,0.03,0.0,0.6,0.0,2.48,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.72,0.0,0.0,3.5344,35.4568,45.2704,4.794,729.0,1188.0,621.0,162.0,1.0,6.0,10.0,1.0,36.0,96.0,66.0,24.0,1.5876,5.6196,5.5944,0.9702,0.0,-7.58,-5.28,-0.67,0.0,118.0,247.0,21.0,0.0,0.0,0.0,0.0,0.0,20.0,49.0,2.0,0.0,3.1,8.16,0.49
1,0,0,1,0,0,0,0,1,0,3,160.6138,320.6616,630.1709999999999,1121.4048,2322,6504,11274,7752,25,54,114,192,168,504,924,912,13.1947,38.0502,73.5216,90.6888,52.6194,92.3456,110.0384,70.1362,582,728,548,514,8.0,14,16,10,30,56,44,34,3.8606,7.2986,5.8036,4.408,52.6194,92.3456,110.0384,70.1362,582,728.0,548.0,514.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,3.8606,7.2986,5.8036,4.408,4.7961,17.1696,7.5336,4.7961,225.0,150,120.0,225,1.0,3.0,1.0,1.0,9.0,12.0,6.0,9.0,1.1236,1.5582,0.7738,1.1236,4.7961,17.1696,7.5336,4.7961,225.0,150.0,120.0,225.0,1.0,3.0,1.0,1.0,9.0,12.0,6.0,9.0,1.1236,1.5582,0.7738,1.1236,0.0,-1.27,-1.25,0.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.71,0.33,0.0,0.0,-1.27,-1.25,0.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.71,0.33,0.0,2.7556,21.8124,78.0864,0.0,576.0,2160.0,1440.0,0.0,1.0,6.0,18.0,0.0,36.0,144.0,144.0,0.0,1.6129,8.0772,11.2014,0.0,0.0,-3.18,-17.16,0.0,0.0,54.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,84.0,0.0,0.0,1.26,14.04,0.0
0,1,1,0,0,0,1,0,0,0,2,123.2701,200.9,362.2012,727.3856,1129,2368,3114,2420,17,32,62,100,94,256,340,256,8.3817,20.5592,33.4118,39.2556,23.7616,40.128,29.04,0.0,52,42,6,0,4.0,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0.0,18.3361,17.544,0.0,0.0,100,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21,0.0,0,1.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,0.0,2.52,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,-0.89,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.4025,25.234,41.788000000000004,0.0,625.0,950.0,950.0,0.0,1.0,6.0,10.0,0.0,36.0,96.0,60.0,0.0,1.9321,6.3662,7.1446,0.0,0.0,-6.98,-11.46,0.0,0.0,112.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,0.0,3.76,8.76,0.0
1,0,0,1,0,0,0,0,1,0,3,171.7348,331.968,542.1408,1057.68,1176,2772,3942,3660,25,48,78,144,126,348,546,624,10.0057,24.84,40.6038,57.6816,28.1632,45.2352,26.752,9.68,100,126,28,2,4.0,6,4,2,10,16,8,2,1.3988,2.235,1.11,0.2738,28.1632,45.2352,26.752,9.68,100,126.0,28.0,2.0,4.0,6.0,4.0,2.0,10.0,16.0,8.0,2.0,1.3988,2.235,1.11,0.2738,9.2416,15.9296,6.688,0.0,49.0,56,7.0,0,1.0,2.0,1.0,0.0,4.0,6.0,2.0,0.0,0.5625,0.84,0.2775,0.0,9.2416,15.9296,6.688,0.0,49.0,56.0,7.0,0.0,1.0,2.0,1.0,0.0,4.0,6.0,2.0,0.0,0.5625,0.84,0.2775,0.0,0.0,0.84,0.84,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.38,0.38,0.0,0.0,0.84,0.84,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.38,0.38,0.0,2.7556,30.2784,52.1904,21.912,576.0,1008.0,1152.0,144.0,1.0,6.0,12.0,6.0,36.0,108.0,108.0,36.0,1.6129,5.715,8.5344,2.8194,0.0,-8.28,-11.52,-3.24,0.0,102.0,240.0,138.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,30.0,0.0,3.12,8.52,5.4
0,1,1,0,0,0,1,0,0,0,2,60.2191,98.55,184.803,289.08,1981,4680,7050,900,13,24,42,60,66,168,192,120,9.4951,22.3872,39.8796,23.531999999999996,9.6361,9.636000000000001,0.0,0.0,226,30,0,0,2.0,2,0,0,2,2,0,0,1.2605,0.7844,0.0,0.0,9.6361,9.636000000000001,0.0,0.0,226,30.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.2605,0.7844,0.0,0.0,4.7961,4.8180000000000005,0.0,0.0,225.0,15,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1236,0.3922,0.0,0.0,4.7961,4.8180000000000005,0.0,0.0,225.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1236,0.3922,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,2.4025,20.367,20.46,0.0,625.0,2250.0,150.0,0.0,1.0,6.0,6.0,0.0,36.0,72.0,36.0,0.0,1.9321,8.8404,3.0858,0.0,0.0,-3.84,-3.9,0.0,0.0,60.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,1.98,6.12,0.0
1,0,1,0,1,0,0,0,0,-4,-1,283.4196,580.7116,979.1366,1226.3768,2781,4776,6092,8288,45,92,150,192,242,596,812,892,22.8988,51.5424,74.9346,90.3716,95.1416,200.583,303.621,349.718,344,756,906,824,16.0,32,50,60,82,198,258,244,6.263999999999999,14.5992,20.0486,20.7764,22.4005,28.662,15.6864,0.0,341,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,6.5025,7.752000000000001,6.5025,17.7225,36.0,42,36.0,48,1.0,1.0,1.0,3.0,1.0,2.0,4.0,5.0,0.5929,0.5775,0.5929,1.1627,9.2416,7.752000000000001,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,0.0,-0.49,0.0,0.7,0.0,-1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-2.0,0.0,0.02,0.0,0.8,0.0,0.49,0.46,0.0,0.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.02,-0.27,0.0,3.5344,32.4488,30.6064,28.9896,729.0,1080.0,1026.0,2052.0,1.0,6.0,6.0,6.0,36.0,72.0,72.0,72.0,1.5876,5.7204,5.7708,7.0812,0.0,-5.98,-5.0,-4.14,0.0,122.0,124.0,86.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,3.02,2.98,1.94
0,1,1,0,0,1,0,0,0,0,2,230.5936,500.5056,882.2784,1688.64,1341,3192,4746,4476,37,72,138,252,210,600,1032,1392,11.6232,31.41,56.0094,84.81,37.8432,71.9872,72.86399999999999,38.72,102,154,60,8,6.0,10,12,8,22,42,28,8,1.6726,3.345,2.7676,1.0952,37.8432,71.9872,72.86399999999999,38.72,102,154.0,60.0,8.0,6.0,10.0,12.0,8.0,22.0,42.0,28.0,8.0,1.6726,3.345,2.7676,1.0952,9.2416,22.6176,13.376,0.0,49.0,63,14.0,0,1.0,3.0,2.0,0.0,9.0,15.0,6.0,0.0,0.5625,1.1175,0.555,0.0,9.2416,22.6176,13.376,0.0,49.0,63.0,14.0,0.0,1.0,3.0,2.0,0.0,9.0,15.0,6.0,0.0,0.5625,1.1175,0.555,0.0,0.0,1.68,1.68,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.76,0.76,0.0,0.0,1.68,1.68,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.76,0.76,0.0,3.5344,34.2912,83.9232,49.632,729.0,1134.0,1458.0,324.0,1.0,6.0,18.0,12.0,36.0,144.0,180.0,72.0,1.5876,5.67,11.2644,5.5944,0.0,-6.96,-10.8,-3.84,0.0,120.0,432.0,312.0,0.0,0.0,0.0,0.0,0.0,12.0,78.0,60.0,0.0,3.06,13.74,10.68
1,0,0,1,0,0,1,0,0,-6,-3,184.9335,426.6294,863.19,1583.0639999999999,1204,3144,4782,3426,31,66,138,246,204,618,1152,1278,10.9591,31.8162,61.6842,80.8446,60.5282,119.95700000000001,144.44,138.5152,176,320,272,184,10.0,18,24,24,42,90,88,64,3.1322,6.8554,7.3864,5.8832,60.5282,119.95700000000001,144.44,138.5152,176,320.0,272.0,184.0,10.0,18.0,24.0,24.0,42.0,90.0,88.0,64.0,3.1322,6.8554,7.3864,5.8832,9.2416,21.128,14.44,15.9296,49.0,56,49.0,56,1.0,3.0,2.0,2.0,9.0,15.0,12.0,12.0,0.5625,1.1325,0.855,0.84,9.2416,21.128,14.44,15.9296,49.0,56.0,49.0,56.0,1.0,3.0,2.0,2.0,9.0,15.0,12.0,12.0,0.5625,1.1325,0.855,0.84,0.0,2.17,1.33,0.84,0.0,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.74,0.36,0.38,0.0,2.17,1.33,0.84,0.0,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.74,0.36,0.38,3.3489,33.3792,76.311,24.156,676.0,1092.0,1248.0,156.0,1.0,6.0,18.0,6.0,36.0,144.0,180.0,36.0,1.5625,5.625,11.325,2.775,0.0,-7.26,-8.76,-2.22,0.0,114.0,420.0,150.0,0.0,0.0,0.0,0.0,0.0,12.0,78.0,30.0,0.0,3.0,13.44,5.28
